"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","gene","Chromosome","ENSEMBL"
0.00237785923796417,0.0404392426321084,-9.76999701669255e-05,0.671684505022352,0.0397455591995666,0.0531584415324213,0.999992406444301,"ENSG00000251000.1",5,"ENSG00000251000"
1.11331225868332e-05,0.995462654211809,-0.000176728415101156,0.651588004423851,0.0425454035107626,0.610747281419502,0.999998342665989,"ENSG00000250999.1",5,"ENSG00000250999"
-0.00195591007781214,0.162906556327638,-4.82987484655038e-05,0.852763013040375,0.0381733014198656,0.24191769755492,0.999995383887156,"ENSG00000280207.1",5,"ENSG00000280207"
-0.000520698649441363,0.689235130322936,-0.000968110349264546,0.285225060193228,0.483788585198166,0.0242970634968441,0.999995923636008,"ENSG00000197083.11",5,"ENSG00000197083"
-0.00169951871370483,0.257081390989246,-0.000312954148792575,0.258736831357996,0.0367547764061666,0.329536238570858,0.999995011618055,"ENSG00000275765.5",5,"ENSG00000275765"
-0.00102219884679719,0.383876280342744,-4.67280053788107e-05,0.847737485680214,0.0431419229767618,0.0376463032810839,0.999997574282314,"ENSG00000256235.1",5,"ENSG00000256235"
-0.00201854873423716,0.223532593164708,-0.000186504478606706,0.571950307781177,0.0411406488842533,0.433793753710971,0.999995713018945,"ENSG00000260581.1",5,"ENSG00000260581"
0.000842340233852729,0.564614927716286,-0.000284748631206104,0.281411956173364,0.0353149783575041,0.363152202593395,0.999996715193201,"ENSG00000086589.11",5,"ENSG00000086589"
0.00039742262343955,0.786526636753104,-0.000263926433704723,0.329930871567357,0.0353130988512329,0.353563144660699,0.999997279436506,"ENSG00000145908.12",5,"ENSG00000145908"
0.00434379431006642,0.00220209808730626,0.000232198975010283,0.310565296572205,0.0277543894287186,0.321107060013142,0.999982627705136,"ENSG00000044115.20",5,"ENSG00000044115"
-0.0017431990586292,0.13288384441506,-0.000226204024452603,0.316682534051908,0.0385684940910693,0.0723477738506361,0.999994167824753,"ENSG00000145632.14",5,"ENSG00000145632"
0.000733482198187203,0.542877461819288,0.000105698214049539,0.680781464106178,0.0459159741347333,0.0807202812684422,0.999997811223642,"ENSG00000062194.15",5,"ENSG00000062194"
0.000817682582536808,0.491275209760715,0.000106169222306745,0.620094267644657,0.033190854911832,0.0861285985507125,0.999997620807304,"ENSG00000251221.1",5,"ENSG00000251221"
-0.000989312583579501,0.421831120665103,0.000181017443667367,0.495474605306015,0.0466801861095765,0.0343171957269216,0.999997543357419,"ENSG00000223361.5",5,"ENSG00000223361"
