"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","gene","Chromosome","ENSEMBL"
5.26816148353714e-05,0.976763306820722,-0.000408531381753714,0.383319868319325,0.0674784113780278,0.472147902743146,0.999997246393002,"ENSG00000268204.1",19,"ENSG00000268204"
0.000774660710224173,0.549176340519563,-0.00025230979352529,0.313435349391594,0.0385236073039857,0.210049542061451,0.999996776352873,"ENSG00000133246.11",19,"ENSG00000133246"
-0.00195849524644247,0.142800412082871,-4.46443695164544e-05,0.858154096572714,0.0355148654743394,0.11224246977729,0.999995085845655,"ENSG00000174788.9",19,"ENSG00000174788"
0.000337663349264885,0.780478415503664,0.000205641944215673,0.41109521410755,0.042972775382846,0.0498868691633111,0.999997691262167,"ENSG00000142347.16",19,"ENSG00000142347"
-0.00203483138497213,0.305414615469079,-0.000507902574431776,0.162590957061605,0.0375418572397398,0.546163289738991,0.999995310832604,"ENSG00000076924.11",19,"ENSG00000076924"
0.00011501287942817,0.926324622329915,-0.000314836100397448,0.212243584044083,0.0426808227357968,0.143070610310536,0.999996387100505,"ENSG00000006015.17",19,"ENSG00000006015"
-0.00585807178942443,1.74084296114395e-06,-0.000385625985237369,0.157470021929927,0.049490656147285,0.061531120107394,0.999966905223561,"ENSG00000250067.11",19,"ENSG00000250067"
-0.00355553966575505,0.0149615179710711,-0.00112209984120503,6.21805062408433e-05,0.0389017329562339,0.378425193257137,0.999970135013069,"ENSG00000130511.15",19,"ENSG00000130511"
-0.00374088988927956,0.0150145988672727,-0.000130723147723933,0.606711576648545,0.0300871057667615,0.346913977829586,0.999987716643979,"ENSG00000129933.20",19,"ENSG00000129933"
0.00307152169267418,0.0396774142377103,0.000229209590919513,0.455720108499728,0.0429561117040919,0.283997379442872,0.999992612414136,"ENSG00000167487.11",19,"ENSG00000167487"
-0.0007329001869005,0.522557058120468,0.00021066563128438,0.39495280778765,0.0472758382385254,0.0812609374938757,0.999997259989393,"ENSG00000271524.1",19,"ENSG00000271524"
-0.00282050845088863,0.00882713094280045,-0.000200312548207153,0.236972660136413,0.0249110761078055,0.0324330341360715,0.999987233768743,"ENSG00000105664.10",19,"ENSG00000105664"
0.000227030798814287,0.847398844149777,6.69174922232558e-05,0.774482389993162,0.0393381521306376,0.0255041780284465,0.999998482088828,"ENSG00000160111.12",19,"ENSG00000160111"
-0.00359456843010677,0.0896818771945573,0.00022217930640666,0.607734016641898,0.0462148635613224,0.565447307157912,0.999993776618478,"ENSG00000160113.5",19,"ENSG00000160113"
0.0015165213754995,0.302428158876856,-0.000123535163047128,0.688797545851836,0.0446504714005549,0.150898339343811,0.99999523160493,"ENSG00000130307.11",19,"ENSG00000130307"
0.00311022624560944,0.104579549954228,-0.000258500758735658,0.473005395296881,0.0401868042346994,0.550071063282722,0.99999404082618,"ENSG00000105643.9",19,"ENSG00000105643"
0.00092415470400447,0.418250191109588,-0.000527799382707802,0.0310294314656214,0.0460349361430289,0.00362201538381627,0.999991139644333,"ENSG00000105641.3",19,"ENSG00000105641"
0.0036612532805493,0.0751550518525466,-0.00016883597672081,0.696373140722273,0.045209272628452,0.631848482210649,0.999994021127845,"ENSG00000187902.11",19,"ENSG00000187902"
0.0024764764472061,0.179423415441996,0.000578220627584343,0.148264126434355,0.0485313950097634,0.575319754526462,0.999993987218988,"ENSG00000170892.10",19,"ENSG00000170892"
-0.000889354760383517,0.50131609566811,-8.50954215743708e-05,0.823613548808925,0.0839740501091404,0.126081387503031,0.999997784439081,"ENSG00000267056.2",19,"ENSG00000267056"
