"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","gene","Chromosome","ENSEMBL"
0.000374395929810937,0.75397660589311,-0.000221228974627765,0.364718189198684,0.0420102222215557,0.0522936842907465,0.999997465949878,"ENSG00000129749.3",11,"ENSG00000129749"
0.00499108155732306,0.000796080891286572,-0.000512321511209091,0.0786870822934713,0.0391410579171641,0.317734158332089,0.999975922813205,"ENSG00000167333.12",11,"ENSG00000167333"
-0.000516400844284138,0.6715721100699,0.000507262801412403,0.0577533994099487,0.0490432395112266,0.0861801474122176,0.999992251284528,"ENSG00000180723.6",11,"ENSG00000180723"
0.000311518878107752,0.755228979897095,0.000250400022382942,0.32842482476333,0.0660315801095968,0.0381359564393546,0.999997134391476,"ENSG00000181830.8",11,"ENSG00000181830"
0.00190836626113846,0.198104674493125,0.000245831589729968,0.300996738927237,0.0276291044501342,0.299377168238754,0.999995163476768,"ENSG00000234776.4",11,"ENSG00000234776"
-0.000938637694582394,0.522746001853544,0.000146155610628626,0.839267272649462,0.241113598587943,0.0362865528137925,0.999998002484417,"ENSG00000110455.13",11,"ENSG00000110455"
0.00139353841518701,0.275279002520803,-0.000161935595471124,0.535777816779815,0.0429976488624033,0.144289894660129,0.999996713540588,"ENSG00000052850.5",11,"ENSG00000052850"
0.000453798153836822,0.700419813817057,0.000172485596839958,0.515751459067821,0.0510219214984551,0.0935803057260681,0.999997711334403,"ENSG00000149557.12",11,"ENSG00000149557"
-0.00222081980747288,0.0581632002089684,-0.00043341981997829,0.0590129599313786,0.0384611970666267,0.0203653359579136,0.99999079178711,"ENSG00000254463.1",11,"ENSG00000254463"
-0.00031521031135864,0.839867347301821,3.91479417329466e-05,0.875604909021456,0.0281465952210692,0.343088265074708,0.999998505665811,"ENSG00000166689.15",11,"ENSG00000166689"
-0.000158935509450372,0.885252435599471,6.82173789654758e-05,0.759137677016485,0.0413639280289536,0.0486581537663723,0.99999847516296,"ENSG00000260401.1",11,"ENSG00000260401"
-0.00247973086585577,0.113417511822672,0.000154122567956805,0.626144308141435,0.0418142460521371,0.416838872126825,0.999994510886634,"ENSG00000054967.12",11,"ENSG00000054967"
-0.000404844028033047,0.831402825608536,-6.47465702183534e-05,0.767705760790211,0.0154051278992716,0.448512980449319,0.999998409907719,"ENSG00000175591.11",11,"ENSG00000175591"
0.00128640303747385,0.26501532591968,-0.000281672195349326,0.286004659715552,0.0524073670158127,0.0177555742227971,0.999996139942942,"ENSG00000168010.10",11,"ENSG00000168010"
-0.000265729803737454,0.798549502534882,-0.000153634944520001,0.531192173890592,0.0556111153912511,0.0123460644950321,0.999997955590545,"ENSG00000256633.1",11,"ENSG00000256633"
-0.00395687959555686,0.134384455116178,2.37862264376892e-05,0.922697576724186,0.0111154575649214,0.623536556482426,0.999994166021405,"ENSG00000214530.8",11,"ENSG00000214530"
0.000739406444265984,0.548380711900942,1.91981064065115e-05,0.934612346035908,0.0365013678377955,0.134973033198515,0.999998121261991,"ENSG00000170276.5",11,"ENSG00000170276"
0.000308148809122656,0.792536006778158,-0.000289901477578004,0.222506276742181,0.043065688225231,0.180581050369802,0.999996276463178,"ENSG00000168066.20",11,"ENSG00000168066"
0.00155775848316869,0.244462783548111,-0.000386909680362194,0.0825726979718343,0.0292720683055858,0.261215683832532,0.999993426794574,"ENSG00000181908.5",11,"ENSG00000181908"
-0.000495782214897518,0.594813240220844,0.000472587425786088,0.0533591039415206,0.0700336304528321,0.160061323459667,0.999993054235857,"ENSG00000162300.11",11,"ENSG00000162300"
-0.00191467223198236,0.133204758032079,-2.5887149847578e-05,0.908017318055177,0.032280245589286,0.126178440181453,0.999995289475973,"ENSG00000110025.12",11,"ENSG00000110025"
0.00435921526244176,0.000306343608997228,0.000118150391618534,0.660127154833872,0.0495341015663885,0.0918114549765674,0.999980425772856,"ENSG00000019505.7",11,"ENSG00000019505"
0.00189362274881,0.0818915331417385,-0.000228201725206275,0.264111017546601,0.0370887161969887,0.113948455227374,0.999992577557413,"ENSG00000121680.15",11,"ENSG00000121680"
-0.00135792003954544,0.243093265960142,-0.000121962095200101,0.596221109124512,0.0399142955246519,0.122813479252436,0.999996358181292,"ENSG00000176148.15",11,"ENSG00000176148"
