"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","gene","Chromosome","ENSEMBL"
-0.00306249214849881,0.0465385347217822,6.01882515200837e-05,0.810980680925584,0.0281304593934354,0.170789027328421,0.999990355009426,"ENSG00000159110.19",21,"ENSG00000159110"
-0.00184027874274885,0.263352158929172,-0.000128829228777996,0.667427769310341,0.0360316547820369,0.376440634384704,0.99999672321438,"ENSG00000241837.6",21,"ENSG00000241837"
0.000702287334156596,0.61290384568804,0.000285496029029305,0.347849839517616,0.0497277049885371,0.238321548996156,0.999996558195225,"ENSG00000184221.12",21,"ENSG00000184221"
0.00293746849871595,0.0303782270566697,0.000359662690770514,0.203339104615918,0.0436862469035722,0.227672421781034,0.999988063416447,"ENSG00000166979.12",21,"ENSG00000166979"
-0.000940417338169177,0.414928470362588,0.000346064187320249,0.151507848916098,0.0438316977693747,0.0130094774613389,0.999995225102532,"ENSG00000261610.1",21,"ENSG00000261610"
-0.000643452296224082,0.58551942750468,-4.64577307005591e-05,0.828818756390573,0.0337003961606225,0.0699096683665018,0.999998114245324,"ENSG00000273210.1",21,"ENSG00000273210"
0.000492947009251521,0.709764105527575,0.000259720196967529,0.24995581872537,0.0301755235287444,0.20806340110323,0.999996609249667,"ENSG00000272948.2",21,"ENSG00000272948"
-0.00126017160017509,0.329334209403325,0.000288122881363031,0.272991237788073,0.042580559921996,0.202565484237034,0.99999577393906,"ENSG00000159267.14",21,"ENSG00000159267"
0.000694166850706031,0.65766801095396,0.000615941251085598,0.0285242516960117,0.0335744466938826,0.239900752288271,0.999991650002948,"ENSG00000154654.14",21,"ENSG00000154654"
0.00283019513989591,0.030060437427636,0.000133596744468018,0.612084674846128,0.041238896256325,0.201210580247286,0.999991753736477,"ENSG00000142178.7",21,"ENSG00000142178"
0.00401725604572579,0.054469851089486,0.000364364327978991,0.381746480549307,0.0413739440073377,0.581632346068177,0.999993122070601,"ENSG00000237232.7",21,"ENSG00000237232"
-0.00202970790294898,0.269048510877768,-9.35476835543922e-05,0.827540714828222,0.0579367188601699,0.547623037726328,0.999996817106775,"ENSG00000160188.9",21,"ENSG00000160188"
-0.00111332647796862,0.460095481620253,-0.000113942185072491,0.771540397367224,0.0712838338999892,0.369737162187563,0.999997668342197,"ENSG00000160194.17",21,"ENSG00000160194"
-0.00158210945522257,0.191954035182222,0.000250084037921362,0.304447531768164,0.0403600625314083,0.0054560611625786,0.999995395202734,"ENSG00000235023.1",21,"ENSG00000235023"
0.00322578182813479,0.0941941633611918,-0.00048655444810595,0.277433015761374,0.0576841329960767,0.546321301113102,0.999994037156997,"ENSG00000185437.13",21,"ENSG00000185437"
-0.00302502061463651,0.032903638724492,0.000508801117719998,0.173772592704029,0.0711683542765321,0.290208778208614,0.999988981180222,"ENSG00000182093.14",21,"ENSG00000182093"
0.000328354760967362,0.812534950871445,0.000370149014743153,0.158492597229407,0.0371872822199147,0.202601300049259,0.999995829562531,"ENSG00000235123.5",21,"ENSG00000235123"
-0.00354645129452466,0.00364412181371656,0.000495137314540063,0.0832425160028595,0.0556626377051322,0.161558036529732,0.999982480880226,"ENSG00000237989.1",21,"ENSG00000237989"
0.00284327975663286,0.0280166959311144,0.000701117214398821,0.0214256490774049,0.0562976915127711,0.317962403609148,0.999985231737742,"ENSG00000232855.6",21,"ENSG00000232855"
0.00172693609610053,0.157398943511227,-0.000144007005286665,0.593534470531971,0.04971003986255,0.179023194807364,0.999995532239901,"ENSG00000198862.13",21,"ENSG00000198862"
0.000570953598198349,0.550455057004479,-0.000139195732055955,0.591883074914859,0.0760192269744709,0.339256564756214,0.999997399008203,"ENSG00000215533.8",21,"ENSG00000215533"
-0.00435855395284047,1.25467613786178e-05,4.87263024494113e-05,0.838991629667527,0.0577465077417541,0.0245001541303719,0.999972318986456,"ENSG00000176054.6",21,"ENSG00000176054"
-0.0021314280176916,0.195725830148615,-0.000340082108485935,0.26873925138974,0.0366288511696317,0.448639869959179,0.999994996927079,"ENSG00000156253.6",21,"ENSG00000156253"
0.00380749568210288,0.0358522264171846,-0.00079600789394436,0.150490398844455,0.0928412270661746,0.422419022392758,0.999992198307833,"ENSG00000231106.2",21,"ENSG00000231106"
-0.00263508730078841,0.0376329077111388,1.66660709742297e-05,0.953326069301664,0.0506785562259189,0.0462974703963867,0.999991810618881,"ENSG00000185917.13",21,"ENSG00000185917"
0.000433377248638087,0.757023973742352,0.000522604589799144,0.0176534915907495,0.0258952725157611,0.201405948349283,0.999990868841557,"ENSG00000142197.12",21,"ENSG00000142197"
-0.000463478725702062,0.753180871942011,0.000403053292916226,0.166779432481003,0.0414498133373612,0.321021646869588,0.999995985282495,"ENSG00000157557.11",21,"ENSG00000157557"
-1.53815744146052e-05,0.989902107056374,0.000332225894480394,0.541787989856038,0.200670512254488,0.00145993190158553,0.999998065881824,"ENSG00000185808.13",21,"ENSG00000185808"
0.00152141291968944,0.300213938995523,-0.000109964636094273,0.814007573031921,0.101483959209125,0.281030680474585,0.999996662703859,"ENSG00000226496.2",21,"ENSG00000226496"
-0.00131878891752991,0.282843259073937,8.69078151772343e-05,0.711183498321821,0.0369012251184556,0.0689181955802469,0.999996857414922,"ENSG00000225731.1",21,"ENSG00000225731"
-0.00113053779706706,0.353214187055357,0.000141026814027684,0.595055690525422,0.047958948760907,0.085592855847322,0.999997348192444,"ENSG00000160193.11",21,"ENSG00000160193"
0.0016605699715184,0.251820336381026,2.45508010327911e-05,0.925195724585447,0.033978171280364,0.271530077952065,0.99999664246168,"ENSG00000279390.1",21,"ENSG00000279390"
0.000247717384249128,0.830537438385426,0.000329789029982781,0.126641916616264,0.034809399740805,0.00189931186315292,0.999995180337385,"ENSG00000228107.1",21,"ENSG00000228107"
-0.00111987221953643,0.381750965262093,-0.000405573708122899,0.27454558400609,0.0850663289082121,0.169573764385152,0.999995853464847,"ENSG00000182670.13",21,"ENSG00000182670"
-0.000352105905080738,0.762858690893341,-0.000155735829392185,0.474897681569683,0.0350765148918311,0.0170078230985784,0.999997816722213,"ENSG00000224269.1",21,"ENSG00000224269"
0.0025584248352689,0.0776295740507878,0.000276458935537586,0.26148421287348,0.0299002841276112,0.237143962526664,0.999990874394493,"ENSG00000205726.14",21,"ENSG00000205726"
0.00817817631034141,2.13949932988944e-07,-0.000802600702773119,0.0323987766403045,0.0628405682702359,0.345250557079858,0.999940159600967,"ENSG00000184012.11",21,"ENSG00000184012"
0.000266744460993007,0.824290110956291,0.000958179463928565,0.074827224813618,0.200437684835202,0.00187230013977615,0.999994214797863,"ENSG00000236384.7",21,"ENSG00000236384"
0.000347285186652372,0.758422285271776,0.000279858042247489,0.238520312664474,0.0450009403585172,0.140449481199861,0.999996709859904,"ENSG00000156273.15",21,"ENSG00000156273"
0.000302753485792066,0.886190434181946,-0.000171413808406127,0.711448869061919,0.0495769060448301,0.526707786493777,0.999998150636431,"ENSG00000180509.11",21,"ENSG00000180509"
0.00077771312284144,0.536130820472105,-0.000128444059011566,0.536658227091881,0.0282780673618033,0.108654688348678,0.999997475797519,"ENSG00000234380.1",21,"ENSG00000234380"
-0.000952461580147052,0.586423029757398,-0.000973839009006439,0.00704087267490424,0.0460012861718171,0.482529383795346,0.999988598105009,"ENSG00000159212.12",21,"ENSG00000159212"
-0.000488198168958956,0.72334288238757,-0.000358391369177275,0.158878682045072,0.0347500809745907,0.194352319922945,0.999995073045355,"ENSG00000226054.2",21,"ENSG00000226054"
-0.000943457883846378,0.431630544847844,0.000305590332599671,0.275822246862032,0.0552675954626577,0.0801474657224702,0.999996462507691,"ENSG00000160209.18",21,"ENSG00000160209"
