"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","gene","Chromosome","ENSEMBL"
0.00140037327502955,0.524065022182044,0.000467564544851579,0.194084363460167,0.0292282864230354,0.578661002412175,0.999993893592723,"ENSG00000180834.7",3,"ENSG00000180834"
0.00247459983028118,0.0653209754008569,0.00024537561807336,0.342730051018797,0.0380197063623618,0.181748689936942,0.999991866696896,"ENSG00000233885.7",3,"ENSG00000233885"
0.00132210669537316,0.316663645119135,-6.17380204479054e-05,0.81504347256296,0.0407653392975937,0.178383930466385,0.999997200629108,"ENSG00000175193.13",3,"ENSG00000175193"
0.00107961467017969,0.343939301525044,-0.000155119242955852,0.553721751334796,0.052961686670087,0.018584638983593,0.999997240318275,"ENSG00000272922.1",3,"ENSG00000272922"
-0.00154008750024286,0.233495688989394,-0.000385948479541999,0.144831955506982,0.0430538080352897,0.214384383722571,0.999994230398824,"ENSG00000196639.6",3,"ENSG00000196639"
-0.00018827074542377,0.911535007858246,0.000407725264730382,0.141803999039622,0.0292993756761088,0.394734434064056,0.999995330115474,"ENSG00000197548.12",3,"ENSG00000197548"
0.000693849808935407,0.670755640963862,-0.00110125008153436,0.0101643991281373,0.0692207161736941,0.366764382213171,0.999988878952116,"ENSG00000228221.5",3,"ENSG00000228221"
0.00158976345420082,0.225680363694353,-0.000204481392018565,0.468892080481924,0.047511886182711,0.247729089793157,0.999996208913103,"ENSG00000132182.11",3,"ENSG00000132182"
-0.000876444976687595,0.605059443278792,-4.87861758395868e-05,0.887689300023011,0.0437818819640391,0.444776832548223,0.999998232253836,"ENSG00000154764.5",3,"ENSG00000154764"
-0.000981443784894995,0.494982996696209,8.18032182109793e-05,0.750934164967994,0.0332817521467004,0.313317203938588,0.999997878316221,"ENSG00000170876.7",3,"ENSG00000170876"
0.00191400537104082,0.0918787918767846,-3.38284102935512e-05,0.878762990721621,0.0384142558352346,0.0378123636010846,0.999994665243053,"ENSG00000240137.5",3,"ENSG00000240137"
0.000600464759932078,0.732199342826301,0.000620081373718187,0.0964695894392236,0.0485238095783762,0.502263780711313,0.999994446548566,"ENSG00000134115.12",3,"ENSG00000134115"
-0.000490171145311888,0.718325746455653,-0.000334680268137794,0.213644015764174,0.0411655496915862,0.258194640764195,0.999996310995298,"ENSG00000224957.5",3,"ENSG00000224957"
-0.00164005682821142,0.301037133860167,0.000107659777119466,0.742612042410372,0.0460157682457345,0.450603565983907,0.999996960541061,"ENSG00000121578.12",3,"ENSG00000121578"
-2.51268575175453e-05,0.983765767523905,-0.000353867804971528,0.137998203413157,0.0376984676437769,0.124813200138383,0.999995508297581,"ENSG00000144847.12",3,"ENSG00000144847"
-0.0019608028156008,0.163514519569677,0.000114985444717448,0.611380726524251,0.027048391384622,0.269549096901908,0.999995432892937,"ENSG00000113845.9",3,"ENSG00000113845"
-0.000909454928486672,0.447333673612732,-0.000236569027376862,0.476823215806207,0.0773050695419531,0.0293609436680039,0.99999738724737,"ENSG00000163389.10",3,"ENSG00000163389"
-0.00144233955463548,0.297164710397885,-0.000337121044745796,0.252307595752634,0.0466453186602878,0.245505490343361,0.999995525939477,"ENSG00000242052.1",3,"ENSG00000242052"
0.000402048366153173,0.779216745557363,-0.000163030816121343,0.447970685129222,0.0239613552791778,0.29593156981639,0.999997663734465,"ENSG00000176142.12",3,"ENSG00000176142"
0.00241528584885594,0.111288807728419,-0.000108430884236149,0.641966488051835,0.0254359200218892,0.336868661371045,0.999994751727019,"ENSG00000261786.1",3,"ENSG00000261786"
-0.00238254346088127,0.14926240784661,-0.000281055395819187,0.357352912875159,0.0367132478733536,0.282421970390803,0.999995394906319,"ENSG00000228205.1",3,"ENSG00000228205"
0.000684321903703695,0.666665276483421,0.00109009360703596,0.000895085201514034,0.045560039098777,0.335563952013767,0.999983427069767,"ENSG00000272970.1",3,"ENSG00000272970"
-0.00237127133654507,0.0593211061842754,0.000432112161165504,0.0496948652202531,0.0310722281682222,0.0548907395422818,0.999990266641176,"ENSG00000114770.16",3,"ENSG00000114770"
0.000759050050726049,0.661141221448166,-6.35498087638314e-05,0.8412247270527,0.0375322055197948,0.467492956895217,0.99999830236731,"ENSG00000163904.12",3,"ENSG00000163904"
-0.000957893171662947,0.462134400286481,0.000277818266614283,0.274137800426162,0.0395360387891714,0.176594360641815,0.999996733519365,"ENSG00000145191.12",3,"ENSG00000145191"
-0.00174144196195133,0.367671458337063,2.49459878661247e-06,0.994961406713403,0.0441330535106078,0.594986959868953,0.999997417590724,"ENSG00000230077.1",3,"ENSG00000230077"
-0.00482157036753573,3.52394556496408e-05,-0.000489713792405956,0.0244004450827215,0.0350070185480465,0.0143273617486934,0.999971564290431,"ENSG00000163606.10",3,"ENSG00000163606"
-0.000490361545156159,0.714922762794185,-5.38885019931613e-05,0.833573664379321,0.0392447439571096,0.227801656628257,0.999998378152461,"ENSG00000163508.12",3,"ENSG00000163508"
-0.00241316085243697,0.0793078565037973,-0.000212084560769378,0.451994907631207,0.0426633520770812,0.181846324840638,0.999994212825679,"ENSG00000173175.14",3,"ENSG00000173175"
6.87450284210428e-06,0.995401569812034,-0.000251311715949445,0.284842246748705,0.0398828907361157,0.130942415709417,0.999997046006396,"ENSG00000273033.2",3,"ENSG00000273033"
0.00308962965756308,0.108375794002628,-0.000215082693859363,0.486143221058746,0.0278690972382466,0.552200237274569,0.999993537049839,"ENSG00000173702.7",3,"ENSG00000173702"
-0.00307788219316853,0.0130437066966371,-3.67953713332443e-06,0.98737706974313,0.0363175929533265,0.122277240567872,0.99998966305722,"ENSG00000144909.7",3,"ENSG00000144909"
-0.000866237487797806,0.570528728237245,0.000121494921491325,0.637165815202803,0.0301096330474446,0.245873346683964,0.999997415275479,"ENSG00000163702.18",3,"ENSG00000163702"
-0.00104073255934278,0.418459006109804,0.0001426450267157,0.608115906169049,0.0478549905191208,0.189170016450442,0.999997201918911,"ENSG00000134070.4",3,"ENSG00000134070"
0.0010771436794075,0.436005720035822,4.3382000116589e-05,0.873401880505806,0.04003778404452,0.307271196584807,0.999997757374536,"ENSG00000230082.1",3,"ENSG00000230082"
0.000111637900637532,0.923958498972256,0.000108902087869984,0.680264186467665,0.0514267414381901,0.0872080001454502,0.999998387582041,"ENSG00000171135.13",3,"ENSG00000171135"
0.00148110346357857,0.253194327082983,0.000344400569889503,0.278829307682758,0.0602111006903915,0.0139117292761204,0.999990782163894,"ENSG00000240024.5",3,"ENSG00000240024"
-0.00169569338071272,0.194234760157634,0.000425672538540509,0.141011873846365,0.0520759053217509,0.263159266447081,0.999994338788742,"ENSG00000078081.7",3,"ENSG00000078081"
-0.000351200612013079,0.713229386435042,0.000106045701920579,0.64051920062265,0.0566612366146181,0.0262405194785008,0.999998240630151,"ENSG00000261603.1",3,"ENSG00000261603"
-0.000790526013357951,0.532930266824737,-8.24991808905649e-05,0.722732731605891,0.0340374547499746,0.0601947406015051,0.999997711331122,"ENSG00000231982.1",3,"ENSG00000231982"
