"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","gene","Chromosome","ENSEMBL"
0.000636993487562704,0.648429643623037,9.18584530330871e-06,0.973081112853541,0.0387188978328606,0.167803882765957,0.999998219678408,"ENSG00000182747.4",6,"ENSG00000182747"
0.00305490505994906,0.0650050379267599,-0.000414780529127946,0.348590903312676,0.0721847175519138,0.45959063519588,0.999993649330109,"ENSG00000112357.12",6,"ENSG00000112357"
0.00194438683537757,0.231194895461922,0.000422313873103866,0.178968695176035,0.0397998561733408,0.366526749190059,0.999995321457731,"ENSG00000170927.14",6,"ENSG00000170927"
-0.0010054218183003,0.428035192292126,0.000231107131822839,0.406228418547428,0.0494468817148735,0.162697612991213,0.999996966808364,"ENSG00000170899.10",6,"ENSG00000170899"
-0.000601582244119201,0.643981664584902,7.13646180304001e-05,0.813839517220731,0.0549848789054053,0.184542012901589,0.999998239086343,"ENSG00000184465.15",6,"ENSG00000184465"
0.00044425019741001,0.791178593615104,5.1530323360703e-05,0.898623017393261,0.0586061532181311,0.468341022003044,0.999998521550916,"ENSG00000236173.1",6,"ENSG00000236173"
0.00122323975567042,0.370003490103727,-0.000122868177593701,0.657289901981733,0.0421449567010598,0.28164046830876,0.999997172517292,"ENSG00000071994.10",6,"ENSG00000071994"
0.00441639466957613,1.77811646753152e-05,7.57679588860689e-05,0.729288771754989,0.0457335290333861,0.0440636551059553,0.999968462859673,"ENSG00000173612.9",6,"ENSG00000173612"
-0.00265478422769076,0.0524194661020624,-0.000266493946686519,0.337749743430327,0.0432732010679146,0.303949358041936,0.999992144043532,"ENSG00000185002.9",6,"ENSG00000185002"
-0.000113901187299876,0.925193248475837,0.000924118910109894,0.0259093182905615,0.117104462211958,0.0491497442668626,0.999991762854096,"ENSG00000048544.5",6,"ENSG00000048544"
0.00232068503167081,0.0689722846840534,3.27641857077274e-05,0.873264424690884,0.0266310982015695,0.0941214461417097,0.999993774071199,"ENSG00000124541.6",6,"ENSG00000124541"
-0.000238019146518161,0.850914941930154,0.000584847461801409,0.0068429461047631,0.0303708246146921,0.0776725794953072,0.99998811162158,"ENSG00000026950.16",6,"ENSG00000026950"
0.00146991168564593,0.235171349600946,0.00111055835843769,1.15271247254169e-06,0.0349662340872655,0.157917068101319,0.999961060231627,"ENSG00000218281.1",6,"ENSG00000218281"
0.0038162992577764,2.37414391471899e-05,0.000160136425190268,0.486048939891731,0.0658099359197814,0.0511520696422849,0.999972880732925,"ENSG00000261584.1",6,"ENSG00000261584"
0.00249250316746529,0.0419068357003008,0.000338539846994906,0.367135471126692,0.0938974193139967,0.1076568609766,0.999992394959092,"ENSG00000181315.10",6,"ENSG00000181315"
0.000344721493899031,0.701148695170918,7.34727516898851e-05,0.724682322686827,0.0540481770828352,0.0136731008820753,0.99999828722554,"ENSG00000118507.15",6,"ENSG00000118507"
-0.000762420862029044,0.537642412276802,0.000183876776681381,0.459336073596147,0.0407512852860018,0.0922142694281104,0.999997530689738,"ENSG00000124782.19",6,"ENSG00000124782"
6.92061222999576e-05,0.963549366344882,0.000129491862437954,0.639724514640623,0.0352866719376049,0.251755584630878,0.999998294395327,"ENSG00000219433.2",6,"ENSG00000219433"
-0.000893763125664878,0.561887216740568,-0.000114718950144069,0.678724635647709,0.0343960304595626,0.326128639804007,0.999997859087908,"ENSG00000055211.12",6,"ENSG00000055211"
0.000605374364765414,0.647054915360133,0.000168264725834699,0.518777187496964,0.0397209165180963,0.119582863496148,0.999997318398489,"ENSG00000219747.1",6,"ENSG00000219747"
-0.000696055487701251,0.624214576167288,-0.000271129870497014,0.216117945538861,0.0248944740299299,0.301129493937185,0.99999633075779,"ENSG00000188107.14",6,"ENSG00000188107"
-0.000201840164979955,0.906183859806736,-0.000227044384982468,0.512115779131332,0.0415456188697029,0.341110864946261,0.999997898080406,"ENSG00000200534.1",6,"ENSG00000200534"
-0.00139276360359599,0.388066576127646,-0.000674378798463125,0.0200142366579593,0.0354251504688275,0.363572382779665,0.999991030244293,"ENSG00000216775.2",6,"ENSG00000216775"
0.00126174723850325,0.50009851744546,-0.000451162586447345,0.161905532238659,0.031950239162713,0.493858701263681,0.999993835331013,"ENSG00000112118.18",6,"ENSG00000112118"
