"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","gene","Chromosome","ENSEMBL"
0.000911909216994692,0.488167649860326,6.435804241491e-06,0.980450612089692,0.0418737591891673,0.165639491467291,0.999997924775324,"ENSG00000157259.6",7,"ENSG00000157259"
0.003324445426433,0.0291552398551847,-0.000430241310119878,0.0213682060219324,0.0178030432077687,0.325083149326131,0.999985533400392,"ENSG00000174428.16",7,"ENSG00000174428"
-0.00153399460338085,0.179244553272286,2.4805439646134e-05,0.912423205395807,0.0398347498042349,0.0695550253361041,0.999996058979698,"ENSG00000106665.15",7,"ENSG00000106665"
-0.000229479190341932,0.857915425388598,8.42324875532824e-05,0.751160252347632,0.0440844818534193,0.19481361752406,0.999998410457227,"ENSG00000237821.1",7,"ENSG00000237821"
-0.000804916372405754,0.58350894178124,7.07857983677981e-05,0.788963512242427,0.0340132505006762,0.316790775225128,0.99999803189129,"ENSG00000273489.1",7,"ENSG00000273489"
0.00219614193283539,0.0644274862817604,-0.000269323430167638,0.305723931591379,0.0491367454499134,0.0819659023512465,0.999992134420743,"ENSG00000225224.1",7,"ENSG00000225224"
-0.00253173524921982,0.0220404995990962,-1.05662546342004e-05,0.964523542505109,0.0467645475201439,0.062563043024453,0.999991170441871,"ENSG00000128609.14",7,"ENSG00000128609"
0.00249182247567646,0.053595871671419,-8.36841521939964e-05,0.734986510904313,0.0373580117412389,0.139942427930252,0.999993269530405,"ENSG00000196411.9",7,"ENSG00000196411"
0.00118203935048846,0.513525358899089,0.000345537510439958,0.199757339109201,0.0256094013877835,0.477372512265268,0.9999957017095,"ENSG00000197093.10",7,"ENSG00000197093"
0.00432376194354688,0.00543592806141743,-0.000250173675479735,0.415774744024728,0.0405060763717474,0.473317315097639,0.999986315003489,"ENSG00000106244.12",7,"ENSG00000106244"
-0.000140168247407639,0.929181426431295,2.06295557808468e-05,0.937824535369161,0.0298974131394843,0.351182256827926,0.999998606397564,"ENSG00000106258.13",7,"ENSG00000106258"
