"phenotype","causal_b","causal_se","causal_p"
"ENSG00000126804.13",-0.00421992608887034,0.00606598526939568,0.486635298716844
"ENSG00000261242.1",-0.00937709260669893,0.00458879705639171,0.0410054280319729
"ENSG00000100764.13",-0.000334857403276663,0.0136102113875319,0.980371311508709
"ENSG00000258920.1",-0.0111941074381032,0.00566697985206648,0.0482316689367238
"ENSG00000152315.4",0.00494332310938831,0.00469727645890345,0.292624917779339
"ENSG00000165355.7",0.00611809101226136,0.00526294477476166,0.245038772141675
"ENSG00000259146.3",0.00277377399470542,0.00541204205928425,0.608287876634
"ENSG00000259153.1",-0.0150288941298236,0.00525010567163588,0.00420195386283573
"ENSG00000066629.16",-0.00695696626250523,0.00886524118695833,0.432602261708858
"ENSG00000213463.4",0.025521281277522,0.0068133984586865,0.000179856265685396
"ENSG00000273797.1",0.00164351134181367,0.00432991696191679,0.704263817285268
"ENSG00000198732.10",-0.0172370213043999,0.00677481439780689,0.0109503427895138
"ENSG00000258806.1",-0.00390959151072148,0.00321111054575132,0.2234064080933
"ENSG00000129484.13",-0.00649153274576326,0.00511649289366636,0.204531471406556
"ENSG00000100814.17",-0.00878058051837566,0.00658132796008651,0.182149632896316
"ENSG00000274827.4",0.00766158133595759,0.0118222851797857,0.51694443703605
"ENSG00000258951.1",-0.0072730323064788,0.00599698552773829,0.225213421143558
"ENSG00000270062.1",-0.0118858189822313,0.00371227864738608,0.0013659155234913
"ENSG00000273888.1",-0.0115751266025634,0.0040922061401467,0.00467552223201595
"ENSG00000214770.2",0.000926374579510747,0.0048281262181979,0.847843712525768
"ENSG00000258537.5",0.00523044274895277,0.00525141110210562,0.319246694887333
"ENSG00000087303.17",0.0338191871879089,0.00640337785232621,1.28158116230459e-07
"ENSG00000133985.2",-0.00118416693612854,0.00571763238589901,0.835925578930839
"ENSG00000258987.1",0.012949733399585,0.00453378486680828,0.0042864457819044
"ENSG00000175785.12",0.0023868741325945,0.00428613840578603,0.577607925299715
"ENSG00000239269.1",-0.00308803357860584,0.00236064509930481,0.190828802289607
"ENSG00000187581.2",-0.00732549379057286,0.00474320873386476,0.122487263268974
"ENSG00000246223.8",0.0022037208965201,0.00454614865635546,0.627857543167598
"ENSG00000139890.9",0.0104167833797885,0.00474683926506684,0.0282018347859759
"ENSG00000092067.5",-0.00175162967313177,0.00305532645161058,0.566439144053659
"ENSG00000280129.1",-0.00359747881568127,0.00467754423946766,0.441836544527032
"ENSG00000227051.6",0.00106170481736882,0.00519345117321322,0.838016345993494
"ENSG00000199804.1",-0.00869187250300973,0.00365229639374323,0.0173202665816387
"ENSG00000100453.12",0.0107496211989083,0.00582251917862721,0.0648610199047197
"ENSG00000092051.16",0.0161773584031018,0.00732957763100487,0.0273047142233449
"ENSG00000278784.1",0.0137344450963988,0.0058454589808852,0.0187939865803938
"ENSG00000100911.15",-0.0131077450668782,0.00684547861590197,0.0555175930515089
"ENSG00000157306.14",-0.00220289549029289,0.00721400214781022,0.760089049076923
"ENSG00000279656.1",-0.00667157911047459,0.00239471250980275,0.00533690549874954
"ENSG00000187630.15",0.00367476074503933,0.00431162541561337,0.394052444544487
"ENSG00000100450.12",0.00249653328798122,0.00462180398307489,0.589083763873812
"ENSG00000126814.6",-0.000146788993934988,0.00943440023800666,0.987586285958784
"ENSG00000139974.15",0.0179430350996461,0.00843269803421781,0.0333542573736187
"ENSG00000258926.1",0.0102575127759987,0.00556112521496252,0.0651098524325351
"ENSG00000151320.10",0.003511197171017,0.00574675456236901,0.541207628964153
"ENSG00000100968.13",0.00931868536062009,0.00827980642987645,0.260389328595008
"ENSG00000100938.17",0.0066718978525436,0.00786378214133311,0.396196476017299
"ENSG00000259318.1",0.00576494190629135,0.00542704670654766,0.288117059892814
"ENSG00000126775.8",0.0037419818067721,0.00676286819870063,0.580049210590023
"ENSG00000168398.6",0.0026064294979496,0.00521898412619091,0.617488330723109
"ENSG00000131969.14",-0.01038937118385,0.00354300504664836,0.00336395053485405
"ENSG00000012983.11",-0.00478517042621146,0.0103930519982892,0.645214683377551
"ENSG00000100483.13",-0.00491480038801751,0.00516805431634709,0.341606268368017
"ENSG00000211817.2",-0.00677287302690232,0.00364470754011875,0.063129811587987
"ENSG00000277734.7",0.0119651781115824,0.00405626463775527,0.00317977492769783
"ENSG00000235706.7",-0.004679196770653,0.00906426154685319,0.605697398283785
"ENSG00000258535.1",0.00613042873519334,0.00479527437885409,0.201097402699972
"ENSG00000202337.1",0.00216869769325909,0.0036428476519933,0.551622686127286
"ENSG00000259868.2",0.000541354687079912,0.00396697833401962,0.891453494601213
"ENSG00000053770.11",0.00243140390217996,0.00907257803995903,0.788703307392147
"ENSG00000151322.18",0.0014022948239647,0.00429118343436334,0.743830426893301
"ENSG00000129493.14",0.0166344242103303,0.0105586573406705,0.115157253165313
"ENSG00000165409.16",0.00279783076569552,0.00496185306196167,0.572843886639378
"ENSG00000129474.15",0.0110817821278954,0.00425636836885495,0.0092256583342254
"ENSG00000100461.17",-0.0181264555814348,0.00410582072013142,1.01094510359667e-05
"ENSG00000171723.15",0.00225917727021599,0.00891635445618635,0.799978794697342
"ENSG00000276116.2",0.00543677618833721,0.00481538125279131,0.258879371217424
"ENSG00000142208.15",0.00693489314834755,0.00866297501444111,0.423409019744354
"ENSG00000184916.8",-0.00972512869666379,0.00729354019822071,0.182404071273645
"ENSG00000258376.2",-0.00768623714269363,0.006958494004499,0.269340136283268
"ENSG00000165861.13",0.0105627582379978,0.00575803704862497,0.0665890992747578
"ENSG00000165948.10",0.00458252533553926,0.00367705590585075,0.21267318556243
"ENSG00000259138.1",0.0109504650586183,0.00399069035223571,0.0060695040689579
"ENSG00000133958.13",0.0073206332623735,0.00469498583920798,0.118938400397102
"ENSG00000241081.1",-0.00231794641993206,0.0032947630730103,0.481728967356498
"ENSG00000170345.9",0.00388304454323708,0.00436618551269426,0.373817781536441
"ENSG00000071246.10",0.0122647633945185,0.00667759605193399,0.0662536925848503
"ENSG00000156127.6",-0.0111739117554644,0.00814483146227345,0.170093902506632
"ENSG00000251533.2",-0.00561802086547125,0.0057779893763667,0.330894283365752
"ENSG00000126215.13",0.00612566693369856,0.0047537300035912,0.197536418725677
"ENSG00000259775.1",0.00505892832956608,0.00353436738989976,0.152328993254107
"ENSG00000258944.1",-0.0153368826613829,0.00446335031364521,0.000589975155367406
"ENSG00000136319.11",-0.00422414141021982,0.00524437000553535,0.420553054019593
"ENSG00000258471.1",-0.00112027964594879,0.00516591453553397,0.828317538677742
"ENSG00000165799.4",0.00598812784211897,0.00453681735263888,0.186869686922216
"ENSG00000259015.1",-0.0070309157930355,0.00337157472586656,0.0370374763038172
"ENSG00000119599.16",-0.00911689286582453,0.00320052821313458,0.00439177344829522
"ENSG00000184227.7",0.00116482020525609,0.00357115063381506,0.744291923869969
"ENSG00000165943.4",-0.00332825148899753,0.0107969620430928,0.757885911873468
"ENSG00000100528.11",-0.00400483602492126,0.00846375077208832,0.636088268714438
"ENSG00000213903.8",0.000281646751954734,0.00553916704837627,0.959447909834167
"ENSG00000100441.9",0.00387902267242686,0.00443980486616252,0.382285925455806
"ENSG00000139899.10",-0.00242657132010881,0.0034950875602505,0.487506284960682
"ENSG00000215256.3",0.0136737760380195,0.00488000769720409,0.00507870520119491
"ENSG00000205978.5",0.00281312498044106,0.00923092302295324,0.760556467152911
"ENSG00000100918.12",0.0161763326706256,0.00604924723014343,0.00749286029426499
"ENSG00000196943.12",0.00300904594072722,0.007217120900132,0.676728421253385
"ENSG00000100867.14",0.00306788897607491,0.00357368756187785,0.390635241827827
"ENSG00000129535.12",-0.001722642998421,0.0042999671517407,0.688701603855733
"ENSG00000213906.9",0.00241530264032354,0.00554856675657585,0.663343176601354
"ENSG00000258917.1",-0.00482466101263163,0.00347685964417022,0.165243934980646
"ENSG00000100583.4",-0.007893846386205,0.00457122191494248,0.0841933555331053
"ENSG00000100596.6",0.00455302284861289,0.00585394837822212,0.436704876766615
"ENSG00000274492.1",0.00450100828556489,0.00380952794965321,0.237398836995793
"ENSG00000126821.7",0.0100883861934939,0.00961665611741868,0.294153522919128
"ENSG00000100714.15",0.00109289429531515,0.00722379449924159,0.879746255691699
"ENSG00000179841.8",-0.00756905122934565,0.00486724392931507,0.119922245437659
"ENSG00000100605.16",-0.0259277260343026,0.00716663423257945,0.000297073536893788
