"phenotype","causal_b","causal_se","causal_p"
"ENSG00000251000.1",0.00681805353441102,0.00367559347319147,0.0636029231831656
"ENSG00000250999.1",-0.000398025949811433,0.00287092281616311,0.889734299869626
"ENSG00000280207.1",-0.0143900598236943,0.00466607782505929,0.00204255867584746
"ENSG00000164308.16",0.00498118419101405,0.00235063914508141,0.034084001699897
"ENSG00000197083.11",-0.00159643630914775,0.00283293418386997,0.573075741760428
"ENSG00000275765.5",-0.00474854468347929,0.00445101530315344,0.286041706218114
"ENSG00000256235.1",-0.0236624890751148,0.00666912473754946,0.000388072214713597
"ENSG00000260581.1",0.00035594216158526,0.00346180515493491,0.918105979437818
"ENSG00000086589.11",0.00474399649810377,0.00682957960101134,0.487290362113409
"ENSG00000145908.12",-0.00231602491535862,0.00638827896360028,0.716946402332753
"ENSG00000044115.20",0.0329214792306139,0.012536784160731,0.00863971654249629
"ENSG00000155542.11",0.0146221741739535,0.0029471315301838,6.99531819470245e-07
"ENSG00000145632.14",-0.00825558379663703,0.00567804861643155,0.145960900951914
"ENSG00000062194.15",0.000781438738784477,0.00659108384781756,0.905623976636788
"ENSG00000251221.1",0.00697917468848145,0.0048251715152244,0.148062334137959
"ENSG00000223361.5",-0.00230425605639209,0.00353271932493849,0.514232628874218
"ENSG00000064651.13",0.0025151857074125,0.00980662973163801,0.79758169291116
"ENSG00000249180.1",-0.000895485384439514,0.00511443107622219,0.861008969925887
"ENSG00000113231.13",-0.0092807710174035,0.00573993141971944,0.10590453602352
"ENSG00000249916.1",-0.0102677851068382,0.0033438009439844,0.00213562836123005
"ENSG00000164185.5",0.0011008669286709,0.00362516789855694,0.761376753148957
"ENSG00000250328.5",-0.014935044834784,0.00543544914331823,0.00600128323670268
"ENSG00000205302.6",-0.037592797441026,0.0109362042327824,0.000587190931027437
"ENSG00000176857.5",0.00255346014986192,0.00432309577328389,0.554751292582717
"ENSG00000250337.5",0.00248921282562307,0.00613435257768625,0.684902429976668
"ENSG00000155508.13",0.0105427479833677,0.00703613284422434,0.13403649627748
"ENSG00000271918.1",-0.00223548505051754,0.00764643114348323,0.770013943588356
"ENSG00000239528.1",3.69887058120378e-05,0.00348810390074171,0.991539195785692
"ENSG00000281560.1",-0.00192845942440057,0.0025213736244711,0.444363986256687
"ENSG00000164466.12",-0.00266533072293235,0.00531376910823721,0.615956315775205
"ENSG00000248275.1",-0.00702044929946108,0.00474325210645476,0.138848707340621
"ENSG00000197226.12",0.00193112550968639,0.00327374916510998,0.555269802579244
"ENSG00000131446.16",-0.00209712843357275,0.00827245559209487,0.799876169225639
"ENSG00000164309.14",-0.00499775296496507,0.0053986040698281,0.354576374550424
"ENSG00000091009.7",0.0276541037941198,0.0113548459605939,0.0148734820106318
"ENSG00000251556.1",0.00301788423173922,0.00395871423850654,0.445857404863036
"ENSG00000183258.11",-0.00717900214196288,0.0077286705683336,0.352951639402197
"ENSG00000113761.11",0.00371452665099131,0.00720226452505215,0.606033031534835
"ENSG00000146067.15",0.0131398161473183,0.0089382318049929,0.141543107959311
"ENSG00000074317.10",0.00503535364410672,0.00446157556454692,0.259064769726435
"ENSG00000048140.17",0.00190952302274611,0.00755473198937132,0.800454808336574
"ENSG00000146094.13",0.00376411596695115,0.00777576375534163,0.628326881528534
"ENSG00000249947.2",-0.00479825017509934,0.00608573450083115,0.430438068391268
"ENSG00000145592.13",0.0132629582541411,0.00868224876965446,0.126613168460108
"ENSG00000171421.12",0.00673625484596655,0.00690689000616311,0.329413981734434
"ENSG00000177738.3",-0.0157093613783601,0.00506426649498304,0.00192217097933667
"ENSG00000151882.11",0.015749098332015,0.00895734277066324,0.078707821534823
"ENSG00000177453.7",0.0254674559964968,0.00583029554939963,1.25318134727159e-05
"ENSG00000248092.7",-0.0175322751509971,0.00680211996231503,0.00995258848993208
"ENSG00000177721.4",0.0214184697799944,0.00607018182405867,0.000417965335026693
"ENSG00000164296.6",0.00188436702019779,0.00548486147748083,0.73117885494229
"ENSG00000205464.11",-0.00211359580955878,0.00353205255736686,0.549570127148388
"ENSG00000251450.1",-0.000917549695292716,0.00556418280675175,0.869020436046803
"ENSG00000179978.11",0.0231017042781996,0.00562886708180532,4.05807406679282e-05
"ENSG00000134058.11",-0.00641173455599474,0.00953432879325116,0.501272218990756
"ENSG00000253203.6",-0.0241939289550527,0.00544750116886552,8.94214547919603e-06
"ENSG00000280187.1",0.00450533677152652,0.00689113078699909,0.513248571058182
"ENSG00000085231.13",-0.00833080049096939,0.0137922961674256,0.545831417377683
"ENSG00000153044.9",0.00777629838748309,0.00581477245552581,0.181113329980973
"ENSG00000183323.12",-0.0412578548225969,0.00845028011348171,1.04789355936941e-06
"ENSG00000242198.1",-0.00182620125623812,0.00525227441108562,0.728067578267506
"ENSG00000271797.1",0.00379429883514254,0.0039121913601209,0.332113614486434
"ENSG00000164574.15",-0.00300623373525537,0.00554611812989692,0.587788980114583
"ENSG00000145864.12",-0.0081893798968446,0.00443055492079185,0.0645463852161591
"ENSG00000164181.13",-0.0107384694716406,0.0101314613508089,0.289184096580602
"ENSG00000145868.16",-0.000229477701486455,0.0078352110855873,0.976634893419594
"ENSG00000174136.11",0.00433369864279635,0.00759924754094212,0.568487825483788
"ENSG00000113282.13",0.0327798427108444,0.00940841462625757,0.000493797834728804
"ENSG00000170231.15",0.00929807921713741,0.00381005037865421,0.0146706631166061
"ENSG00000152503.9",0.00158912864221439,0.00754214432284534,0.833121495311496
"ENSG00000129596.4",0.0103632208070663,0.00527854512772077,0.0496145560707026
"ENSG00000145782.12",-0.00194721897051554,0.00687958998767774,0.777143966097053
"ENSG00000146001.5",0.00490641177423889,0.00423052102454688,0.246144347694896
"ENSG00000170458.13",-0.022506372902123,0.0076898053136373,0.00342490411243246
"ENSG00000112855.14",0.00619978430385261,0.00794814510505806,0.435373759336886
"ENSG00000240764.3",0.00329727903031119,0.00515736514677295,0.52260565672706
"ENSG00000081818.3",-0.0191295972574534,0.00797456503445416,0.0164477096756849
"ENSG00000112852.6",-8.06062862858265e-05,0.00435678216038577,0.98523891256996
"ENSG00000242419.5",0.00643831109867687,0.00566003821546796,0.255328023317412
"ENSG00000231185.6",0.00373974768061689,0.00353402045016692,0.289958178417652
"ENSG00000113163.15",0.00441183230989286,0.00786216339880786,0.57469707816193
"ENSG00000113263.12",-0.00915267886715821,0.00630890486632721,0.146847935874476
"ENSG00000213386.3",-0.0036821966429167,0.00404397398636502,0.362538243841436
"ENSG00000253955.1",-0.00502226506031009,0.00284582578058938,0.0776002368131794
"ENSG00000113734.17",-0.000186966070302782,0.0039817713794942,0.962548693376323
"ENSG00000177879.15",0.0102187935069727,0.00826813850283416,0.216486693792958
"ENSG00000249249.1",0.00751493972851572,0.00537449219316443,0.16203487790191
"ENSG00000186314.11",-0.00197442798213002,0.00660396977249004,0.764958413704397
"ENSG00000248489.1",0.0192041769865032,0.004788128399674,6.05159465697502e-05
"ENSG00000246763.6",-4.31452043085408e-05,0.00689923515722598,0.995010364594466
"ENSG00000172869.14",-0.00702442969754973,0.00764736795842584,0.35833510999519
"ENSG00000249572.1",-0.000668604557417871,0.00296136067040082,0.821375541741284
"ENSG00000113389.15",0.000662317448170108,0.00498475316672847,0.894297256849355
"ENSG00000245937.7",0.0156851839037905,0.00651829674846439,0.0161136279891311
"ENSG00000164190.17",-0.0192045200201462,0.0108299744667227,0.0761831946946128
"ENSG00000170234.12",0.01158151072169,0.00517129374579123,0.0251183949029542
"ENSG00000035499.12",-0.00231912779519457,0.00567182500615769,0.68262358808541
"ENSG00000113448.18",-0.00218794191748785,0.00961235099822325,0.819943402567511
"ENSG00000164258.11",0.0504996596219139,0.00802563732527977,3.12810777280959e-10
"ENSG00000280159.1",-0.000500534571581884,0.00335491886957168,0.881400364805806
"ENSG00000169271.2",-0.000600512050847768,0.00598148628850588,0.92003064159595
"ENSG00000067248.9",-0.0325975283943519,0.00831200858175442,8.79121822606743e-05
"ENSG00000145708.10",0.00386880882465118,0.0029767381460097,0.193710461580016
"ENSG00000248544.2",0.000455069633524278,0.00357419220307605,0.898686360333589
"ENSG00000135074.15",-0.01201243990684,0.0117423232936165,0.306306107247898
"ENSG00000172548.14",-0.0132157162201351,0.00579892610472308,0.022667438156516
"ENSG00000164197.11",0.00381031140552828,0.00895974632005455,0.670639853266608
"ENSG00000113532.12",0.00151384565393271,0.0116546249504149,0.896651662625634
"ENSG00000279118.1",0.00804875821447498,0.00694007939074843,0.246150539596259
"ENSG00000155324.9",0.00764397466083007,0.00463039271697302,0.0987740224537336
"ENSG00000250415.1",0.00103498965250781,0.00441402080758162,0.814614107316648
"ENSG00000145920.14",0.00561463737714312,0.00290793942600973,0.053508303725703
"ENSG00000197822.10",0.000807333037178386,0.00609753442052912,0.894665387905749
"ENSG00000134057.14",-0.000912275429731351,0.00619457744529347,0.882918909599514
"ENSG00000145545.11",0.00273324052925228,0.00417867111768563,0.513051736585609
"ENSG00000133398.3",-0.000773586263203101,0.00600652254169365,0.89752299838817
"ENSG00000129625.12",-0.0188968505404023,0.00927616013257462,0.0416358666163148
"ENSG00000164332.7",0.00865639483202448,0.00889944448735564,0.330707722265698
"ENSG00000113522.13",-2.74174423912669e-05,0.00575622969932462,0.996199618082162
"ENSG00000197536.11",-0.00722629158393447,0.00585493979246724,0.217120440916301
"ENSG00000170606.14",-0.0172192191006725,0.0105999801100388,0.104278165362927
"ENSG00000233006.6",0.0266691656136084,0.00562125200442963,2.09180832477784e-06
"ENSG00000072364.12",-0.0218836116870502,0.0117074258570187,0.0615939100203033
"ENSG00000169194.9",0.00124374672134576,0.00426876655735318,0.770776200999987
"ENSG00000112893.9",0.00440028317610193,0.0135286511333551,0.744986868812616
"ENSG00000250490.1",-0.00256442140842914,0.00313083394600444,0.412737502856199
"ENSG00000112941.13",-0.00164393824535982,0.00762048774104792,0.8292012405282
"ENSG00000164291.16",-0.00180587055475958,0.00954936326244864,0.85000738633969
"ENSG00000164241.13",0.00476368847825018,0.00807796896066677,0.555382649139047
"ENSG00000113312.10",-0.0137518552950545,0.00910101518116859,0.130782254168937
"ENSG00000118322.12",-0.000296215886650651,0.003671993010893,0.93570521631824
"ENSG00000169230.9",0.00912238640527949,0.00782235929599585,0.24353612494047
"ENSG00000213347.10",0.000428093671564058,0.00451163931375233,0.924404978197552
"ENSG00000027847.13",-0.0451743767229602,0.00705974972524635,1.56537449669258e-10
"ENSG00000186952.14",0.0117171556933387,0.00509914063762176,0.0215692629348174
"ENSG00000234284.6",-0.0123953226691584,0.00449951014119049,0.00587251451624904
"ENSG00000050767.15",-0.0014817217406664,0.00517242775385585,0.774521667350504
"ENSG00000049192.14",0.000173682979170718,0.00852736656894415,0.983750037530144
"ENSG00000113328.18",0.00351305907896363,0.00846099814355483,0.677990943905889
"ENSG00000092421.16",-3.19486719092538e-05,0.00409648705354971,0.993777328402383
"ENSG00000244245.1",-0.00239244655825919,0.00396699616713142,0.546450354583364
"ENSG00000131730.15",0.00887363394371117,0.0063633961006426,0.163172451207174
"ENSG00000132912.12",0.0036875140016151,0.00627643395038214,0.556856284414468
"ENSG00000230561.4",0.00442236964958829,0.00675723536525308,0.512812687997443
"ENSG00000112936.18",0.0055410165550892,0.00586034520502655,0.344398432082137
"ENSG00000283413.1",-0.00361266451281285,0.00421780082960716,0.391705791467718
"ENSG00000170214.3",0.00015421063379533,0.00702983355537263,0.982498530687123
"ENSG00000251330.3",0.00021802176166553,0.00474056511757862,0.963317687021702
"ENSG00000173210.19",-0.00250310368502389,0.00584522254076931,0.668483174060631
"ENSG00000188002.10",-0.00282812771243097,0.00293947704389764,0.335989660403479
"ENSG00000185028.3",0.000263089447154842,0.00525569476493301,0.960076187301534
"ENSG00000132846.5",-0.00675751361582059,0.00530231523619708,0.202505454010718
"ENSG00000272144.1",0.0195176669644019,0.0124742084214428,0.117666939941896
"ENSG00000248445.5",0.00411600071564226,0.00350398372556151,0.240129489944037
"ENSG00000253519.1",0.0059779884232578,0.0045285373728606,0.18681149355084
"ENSG00000113272.13",-0.00404076075695402,0.00643905323111491,0.530305600247376
"ENSG00000055163.19",0.0222335075062458,0.0074471907167522,0.00283125129197359
"ENSG00000251405.2",0.00202247585601788,0.0036061586308015,0.574907022142985
"ENSG00000253966.1",-0.00284085183020567,0.00320836977730777,0.375913839155747
"ENSG00000251050.1",-0.00977572351670359,0.00583214454812842,0.0937029583174942
"ENSG00000177034.14",-0.000669970332841273,0.00644803993416479,0.917246370701229
"ENSG00000152413.14",0.00920267631876624,0.00620797770187266,0.138235171630254
"ENSG00000153395.9",-0.00850116164578132,0.00567939097545611,0.134433884576357
"ENSG00000142319.17",-0.0203565593802679,0.00293237891041705,3.86601861634972e-12
"ENSG00000248794.1",-0.00664061727792518,0.00338183529141485,0.0495749359511036
"ENSG00000047188.15",0.012035131488628,0.00621332949026094,0.0527470694422763
"ENSG00000080709.14",-0.00104894719093785,0.00845305293746258,0.901243280346275
"ENSG00000145495.15",0.0177471907564433,0.00820703254410708,0.0305845089289284
"ENSG00000113360.16",0.00501227433842498,0.00264267490600371,0.0578718990908419
"ENSG00000113161.15",0.0192536591024626,0.00847187850758806,0.0230469638219855
"ENSG00000152359.14",0.011140572453441,0.00414106544575957,0.00713948334550052
"ENSG00000189045.13",-0.0234478194851416,0.00561935036286324,3.01021466170281e-05
"ENSG00000164346.9",-0.00227113582907967,0.00497013325272477,0.64770214833652
"ENSG00000122008.15",0.00642526383588218,0.00619746282002788,0.299849054233911
"ENSG00000153140.8",0.0186055196777925,0.00695385588731446,0.00746025649656878
"ENSG00000281357.2",0.017088340798537,0.00633629328374375,0.00699885683327639
"ENSG00000250802.6",0.00321106703854872,0.00517878499814197,0.535229775989938
"ENSG00000123213.22",0.00119832776171539,0.00681150316797027,0.86035124203342
"ENSG00000113593.11",0.00420056551761391,0.00452482223939506,0.353232143543759
"ENSG00000253251.2",-0.00644774191094309,0.0074811930224344,0.388764497146239
"ENSG00000243414.5",0.00658680568872068,0.00645272708213465,0.307359347579945
"ENSG00000168724.14",-0.00526602358722832,0.00761234048064115,0.489078906880733
"ENSG00000279204.1",-0.00365015983166452,0.00822797483444462,0.657311575080988
"ENSG00000236714.1",-0.00138996777925268,0.00356539390599326,0.696647683146465
"ENSG00000198944.5",-0.00877275102371229,0.00790502853601635,0.267098831173218
"ENSG00000113520.10",0.0122062311984853,0.00347460429580547,0.000443103246600018
"ENSG00000164403.14",-0.0208651087937719,0.00792850473400725,0.00849694778872345
"ENSG00000131435.12",-0.0170234192186413,0.0115180377267069,0.139413368135705
"ENSG00000197375.12",-0.0150641913956417,0.00825029081892633,0.0678655930120661
"ENSG00000176018.12",0.008156423505659,0.00757237228045245,0.281422537257205
"ENSG00000175745.11",-0.0166592343851235,0.00822272126711724,0.0427647709607588
"ENSG00000237187.8",-0.0267920415989604,0.0131248217896521,0.0412184220349661
"ENSG00000249664.1",-0.0037342032132882,0.00369310194368497,0.311954596416431
"ENSG00000172244.8",-0.0278714378069236,0.00651953704354388,1.91082436493684e-05
